用户ID,死因,最后一条微博发布时间,评论时间,时间差,评论者姓名,评论内容,Tree_Hole,Whaling_Wall,Not_Related
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 10:40:13,56.0,无心uwu,道森哥哥 今天有个叫刘学州的小弟弟去找你了哦 他十五岁 和我一样大 如果你遇到了他 请和他交个朋友吧 等我什么时候有死掉的勇气了 就去陪你们 来世一定要幸福啊🙏,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 15:23:10,56.0,是杨硕啊OvO,我看了刘学州的关注一共9个里面就有鹿道森顺便来看看，在那边要照顾好自己喔，替我接一下刘学州吧，他还是个孩子,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 09:59:33,0.0,Glovehi,你是我见过拍女孩子和男孩子最好看的男摄影师了明明那么优秀，大家都很喜欢你啊一定要好好活着。只要活着一切都会好起来的,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 21:55:36,56.0,芬芬姐姐呀,森森，有一位叫洲洲的阳光少年去找你了呢，如果遇到他，你们两个要好好的哦，互相相顾温暖彼此,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 15:00:01,56.0,写给李华的一封信,刘学州关注的唯一一个个人微博博主就是你的 两个可怜的孩子,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 10:14:50,56.0,行走的Timor,道森怎么办啊？又有一个和你一样温柔的人去世了，他叫刘学洲，你如果遇到他请一定要紧紧抓住他！你们两个明明可以互相救赎的啊！算了…如果你们在那边过得很幸福，那我祝福你们,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 02:23:34,0.0,李四努力最可爱,一定不要有事啊！看到那句话眼泪止不住了：我知道我没有未来，所以才要用尽全力去绽放。这也是对我现在最好的描述，可是请你多坚持一下，多绽放一点好吗！你的神话也有好多人喜欢,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-30 23:23:25,1.0,超级美丽可爱的Kiki吖,哥哥 我跟你讲哦 我也是留守儿童 也曾在最懵懂的年纪经历过校园霸凌 也热爱着摄影 现在也是独居青年 也是一个追梦的人 我能设身处地地去体会你所遭遇的一些事情 家里人的压力也压得我一度抵抗 但是我心态比较好 一边压抑一边自愈 今年23岁女 哥哥一定要平平安安啊 世间美好我们值得被爱,1,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 13:51:34,0.0,神乐不乐_,有种平行世界的错位感，11.28出生，贵州，不幸的人，逃离现实，我看着日出流泪，你走向那一刻的海平面，如果有机会去那里，我会为你种一朵玫瑰，让它年年为你盛放,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 12:19:36,2.0,SelfHeal_x,鹿鹿，有一些想对你说的话——也许到那时你已经改了名字，但要记得爱自己。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 11:27:01,0.0,茶与二木,愿他平安！ 鹿鹿老师的人真的超级好的，好相处又温柔，有问题都会详细跟你解答。这么温柔的一个人，内心也背负了很多东西，希望他平安无事，希望他只是出门走走就回来了，希望舟山的警察能赶快找到他。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 12:26:53,2.0,没头脑和不高兴0503yu,“海浪清洗血迹 妄想温暖你”,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 01:28:54,0.0,月亮不亮什么亮,虽然你所经历的难过和痛苦我们没办法感同身受，但我们大家都爱你，星火一点一点聚起来，总能把黑暗照亮的。所有的星火会聚成属于你的城堡，我们在城堡里种满玫瑰，它会年年为你盛开的，再等等好吗？,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 10:48:58,2.0,是个甜甜的_甜甜圈,玫瑰会年年为你盛开，在另一个世界以后要记得快乐,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 12:48:02,0.0,踩着白云的乌鸦,为什么不好好留下来继续闻闻秋天的味道，烤红薯香甜的气温和糖炒栗子爆开的声音非常美妙！来北京玩吧，我请你一起吃糖葫芦，请你一起去后海滑冰，然后一起去鼓楼下拍很多好看的照片。快回来吧！我一直在北京等着你，烤红薯也是。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-15 08:46:49,16.0,晶央C,看到我评论的人，不管现在有任何难处，有过多少次想离开的想法，都希望你能好好的。如果周遭的一切让你很痛苦，请你先做自己，让自己舒服，不要管任何人和事，而是从心里为自己而活，为自己找到生的曙光，不在意和不去理会周遭给你的一切压力，只要你能好好活着，也请你好好为自己而活🙏,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-05 23:28:09,7.0,王森吃饱了_,鹿，此时此刻会不会就是你的头七。今天过后，按老人家说的，你就要脱离这人世间了，轮回转世投胎……从这以后，我希望你能走进一个温暖的家庭，包容的世界。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 16:47:55,56.0,逗你笑呢,有个叫刘学州的，可能有跟你有共同话题，你们在那边一定要互相扶持，作为哥哥要多照顾他哦。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-30 12:47:05,1.0,来者何人_Hua,#鹿道森# 别找了吧 死亡对他来说才是真的解脱 死都不怕 那是真的想开了想明白了 说一定要坚强的人知道这句话有多残忍吗 为什么都让人坚强 就不能脆弱吗  说只要活着一切一定会好起来的也很残忍 生活就是一次次的给人希望又一次次的让人失望最后只剩满腔绝望 不管他现在怎样了祝福他能得到精神上的解脱,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 08:21:23,0.0,Mandy丢丢,我只希望妈妈看到他这篇心里话，不要觉得他还在任性，还在无理取闹,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 10:47:54,56.0,glory4-1,原来刘学州很早的就看了这篇文章，原来他也早有了这种想法，只是推波助澜的是她的亲生父母，他原以为这世界上还有一丝希望，没想到是二次深渊，他的文章和这个差不多，也希望他在天堂里快乐吧，下辈子不要遇到这些人，也希望孟婆在汤里多放些糖，这辈子太苦了。,0,0,1
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 09:19:10,56.0,渝街晚晴_,从刘学州那里过来再看一次更心痛了,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 10:32:57,56.0,贺狗唧,今天醒了发现刘学州那个弟弟也自杀了……他才十五岁，他是被网络暴力杀死的，是被不负责任的父母杀死的，你也是，你是被校园暴力是被不负责任的父母……从你走后几乎每天都有想到你，你们都自杀了……那你们一定会在那边遇到彼此，下辈子投个好胎！,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 12:02:48,2.0,Lyeahani,玫瑰年年为你盛放🌹一路走好冬天的海水很冷吧下辈子出生在春天吧出生在一个很好很幸福的家庭,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 11:54:56,0.0,潜光i,求帮扩，杭州舟山#寻找鹿道森# 。这是一位很有想法很努力的摄影师，是我互关的摄影师，偶尔朋友圈还会互动，看到这个消息真的很难过，祈愿平安🙏,0,0,1
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 00:42:09,0.0,晚柠97,亲爱的，生活很美好啊。别想不开，如果你不开心，我把我的小宝贝狗给你玩。它很可爱，它会和我一样热爱你。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-02 11:35:56,3.0,倒梅不倒霉,如果有幸去趟浙江舟山，我会带束玫瑰 送给你,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 01:19:27,0.0,视觉熊Ricky,生活本来就是一种磨难，活下来的都是勇者，不要轻易放弃，刚刚看了你的作品，很喜欢，希望你能平安无事，继续做一个勇敢者。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 17:18:34,2.0,心无旁骛原来是这么舒服,父母的思想和现代年轻人的无奈永远是无解的命题,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 11:39:48,56.0,我是牛羊吖,刘学州点赞的时候，是不是就想去找你了,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 01:24:21,0.0,暖暖vk,你千万别有事啊！拜托,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-25 23:02:08,57.0,我是乔小乔呀,可不可以麻烦你照顾一下有个叫刘学州的孩子……🙏🙏,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 16:20:40,56.0,__--wuliang___光,刘学州唯一关注的一个微博为什么活着都好难，能不能注重心里，祈求大家以后有什么不满，不对自己伤害，放心里，不要在伤害他人了,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 22:30:43,0.0,杨雪婷suning,哭的稀里哗啦  我也扛不住了 世界很好 不好的是我  真想一觉不要再醒来了,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 14:43:55,56.0,z祁正,他关注的唯一一个用户微博是你,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 22:31:13,2.0,小九喜欢Jay版,小王子回612小行星了，希望你在612小行星快快乐乐，你是个温柔的人，想用温暖的话与你道别。🌹玫瑰永远给小王子盛开。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-06-18 02:48:30,201.0,铁头娃发财啦,小鹿，我知道你这里收容了很多人负能量，今天去拍毕业照啦，给你分享一下喜悦！突然想起来虽然关注你很早，但是你学生时代的样子我没见过哦,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 10:59:00,0.0,阿蝙_vvn1kpo,别这样别这样 希望你回来看到这么多人是关心你爱着你的 活下去才是抗争 才是胜利,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 16:33:51,56.0,橙是橙的橙,刘学州生前关注了鹿道森,0,0,1
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 12:45:47,56.0,黑猫猫背影,森，有个小老弟去你那边了，你们互相照顾下，他喜欢自拍，说不定你还能教他玩摄影。在那边要好好的。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 20:13:30,2.0,禾未Vv,我希望这个世界有神存在，带你去充满阳光与爱的地方,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 14:32:23,0.0,L仙妹,上次聊天还说有机会希望你再来新疆 你一定要好好的，希望我们还有机会再见面,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 23:31:57,1.0,奥宝_aiba,你好，你是我今年初新关注的摄影博主，我很喜欢你作品里那种美好的感觉，让不同的女孩子化身神话世界里的精灵、仙女，你是第一位让我觉得，即使我的五官和身材平平毫不出色，普通的不得了，也一定能在你的作品里找到变身精灵的秘密～很抱歉关注了你这么久却现在才表达出这些，很多人都希望你能平安回来,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 17:16:58,0.0,双鱼笙笙,怎么办，宝贝们，这个世界上居然有这么多人对这个世界失望透顶。但是，可以再坚持一下吗？再坚持一下吧。世界上总会出现爱你的人。一定会！小学因为胖，我也体会过被霸凌的痛苦，幸好，初中的时候一切归零从头开始。这个世界很残酷，但也很温暖。无论如何，都要努力的，快乐生活啊。希望你平安,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 06:10:49,0.0,云东_,不要有事啊 活着就还有希望,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 18:55:20,2.0,雾雨成殇,在鹿道森的遗书里，仿佛看到了另一个我 或许他的心从没有被治愈 一直在寒夜里行走 多么美好的世界啊 但我知道你从不属于我 倘若真的有前世今生，我不愿再轮回，化作一粒尘，一滴雨，都好过在这世上，生而为人，我很抱歉 回望消逝的25年里，大概就是在风雨中飘摇着前行，懵懵懂懂的往前走，然后被迫长大,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 12:41:52,56.0,飘忽在星际的不明物体-,有个弟弟找你去了，你大他几岁，受累照顾下他，你们要一起好好的,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 10:57:39,2.0,Sailor_mooner,虽然是陌生人，看到你的遗书哭了一场，看到你确认身故的消息又忍不住落泪了，愿你在天堂过的顺遂。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 19:49:26,56.0,王佳琳琳琳琳琳,你有个小弟弟去找你  记得接一下他 你们俩太苦了 下辈子给快乐呀 别再这么苦了,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 15:34:32,56.0,甜啾啾西歪,看到那个15岁男孩的事情突然也就想到你了，往下翻着他的微博发现他早就关注了你的事情。突然的就更过了,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-13 13:54:15,14.0,YANG不倒,大家都安慰说  要接受现实 要往前走 其实我知道   你走了也带走了一半积极面对生活的我 我失去了一个好朋友 永远的失去了 想要的分享的日常 吃了什么 好不好吃发给你 你也不会收到也不会在回消息了  你现在轻松了吗,1,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-06 19:50:11,7.0,少年感eye,你看，街边的银杏黄了。它也是我今天开心的一个理由。,1,0,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-01 10:50:24,2.0,柒M堇年,只愿玫瑰年年为你盛开,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2022-01-24 14:34:58,56.0,教育知识与能力死忠粉,鹿道森记得和刘学州相互照顾㊗️开心快乐,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-12-13 23:49:34,15.0,蚱蜢少女,最近来你微博上百次了吧 已经是我最近访客里的第一了。每次点进你微博都觉得是做了一场梦。每一次都会心理引起生理上的不适。肚子会有抽离感。每一次点进来就好像有什么东西被抽出来…… 原来你真的不在了……一个好好的人就这样没有了，永远消失了… 我也不知道为什么，我会这么难过…这么难过……,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 13:50:48,0.0,别焦虑啦Daydayhappy噢,硝烟与玫瑰。硝烟四起的土壤之上也会绽放出鲜艳的玫瑰。愿你会有玫瑰一般鲜红又热烈的鲜血和灵魂，奔涌至快乐的尽头。无论何时，无论何地。,0,1,0
鹿道森,性别认同/抑郁症/自杀,2021-11-28 23:28:00,2021-11-29 10:35:39,0.0,偏见容错率,我今年的生日愿望也没许，也希望你活着。,0,1,0
