index,评论内容,Year_Month,Tree Hole
947.0,公信力的问题吗肯定是我的问题,2021-05,1
338.0,瘟疫终于结束了。谢谢你！,2020-04,0
522.0,晚安，李医生,2020-08,0
34.0,一路走好,2020-02,0
859.0,一年了,2021-02,1
1185.0,民生艰难，确保平安,2022-04,1
1400.0,李医生 我们都还好！请您放心！,2022-12,0
591.0,致敬,2020-09,0
57.0,一路走好。。。,2020-02,0
966.0,今天的小米粥确实有点难以下咽，本来想喝几口扔了的，但突然想到了袁爷爷，我还是坚持喝完了。早上好可爱的你们,2021-06,1
1389.0,一切都结束啦，现在你应该是个上幼儿园的小朋友啦,2022-12,0
1447.0,这八九年来越来越恐惧过新年，因为自己过得十分不如意，人生的低谷期。不知道什么时候才能结束？心累得很。 祝福其他人新年快乐吧，您也是！,2023-01,1
1194.0,李医生，疫情一直反复大家的生活依然被困住,2022-04,1
476.0,看到你的评论100万+，就模糊了～2020实在魔幻,2020-06,0
74.0,如果有天堂，希望你能在,2020-02,0
1050.0,李医生，听不懂老师讲课怎么办！？还有一百九十三天高考来不及了怎么办？,2021-11,1
1501.0,李医生👨⚕️，离法考还有100多天，可是我现在什么还没有开始，我真的很讨厌自己这么不自律......又是一个熬夜的夜晚，现在的我要睡觉了💤晚安😴希望你在那里一切都好,2020-03,1
1043.0,李医生，来看看你,2021-11,0
55.0,送别英雄,2020-02,0
384.0,好几天没来了，你还好吗。今天，依然度过了愤懑而又坚持的一天。,2020-04,1
84.0,李医生，一路走好,2020-02,0
1160.0,早点休息,2022-03,1
183.0,不知道要说什么，李医生，一路走好,2020-03,0
843.0,2021这个世界会更好吗,2021-01,1
1524.0,唉😔！ 也许世界就这样，活着的人会享受一下聚光灯，而死去的人却只能受人缅怀，感谢李医生！,2020-09,0
1292.0,刚刚看到一个妈妈说，孩子4岁了和疫情一样的年纪，孩子每次做核酸时会很熟练的喊出“健康码，行程卡”看到这句话真的无奈又心酸,2022-09,1
1325.0,三年了,2022-12,1
1424.0,李医生，三年啦，现在结束了，现在死亡率已经很低了，国家一直在一直在很努力很努力。咱们中国可以说是抗疫战里打的最成功的一个国家了，谢谢您当年的坚持，您在那边要好好的哦,2022-12,0
153.0,晚安,2020-03,1
189.0,今天天气很好，你要是可以看到就好了。,2020-03,0
1297.0,李医生今天国庆啦！建国73周年快乐，希望大家越来越好,2022-10,0
765.0,要考试了 好担心！！！,2020-11,1
116.0,如果您走了，以后中国还会有人站出来说真话吗,2020-02,1
427.0,李医生 已经是夏天了 不知道你过得好不好,2020-05,0
1257.0,李医生，你好吗？武汉是个很棒的城市，祝好！,2022-08,0
131.0,我27了，本科毕业，环境艺术设计专业的，16年毕业到现在工作四年了，还能学医吗？,2020-02,1
421.0,好多人把这里当成了树洞,2020-05,1
1226.0,李医生，我感觉这个世界突然好黑啊，我看不清楚路了，我感觉好累啊，活着都在消耗我,2022-06,1
991.0,李哥，刚做了核酸检测，河南疫情又严重了,2021-08,1
182.0,上海不接受湖北人接受洋人咋办？李医生！,2020-03,1
836.0,晚上好  李医生,2021-01,0
507.0,我能力不足，能做的只有对身边人一点微笑,2020-07,1
493.0,在武汉的每一天，都觉得好难，大概是未来路也很不好走。来到这里的第四天觉得像四个月，好疲惫。实验加采样加下田加烈日炎炎，还是泉儿发现了后背红彤彤的晒伤。我想着李医生口中武汉的秋天好温柔，不知道是不是，只期望这个夏天早一点结束。,2020-06,1
1408.0,那年今天你们上了新闻，一晃三年，没什么变化。,2022-12,0
1195.0,天热了，大白们穿防护服要中暑了，真的希望疫情早早结束,2022-04,1
402.0,你好！,2020-05,1
123.0,我又来了。凌晨我这边春雷阵阵，雨疏风骤，窗外滴答的雨声惊醒，像是沉睡了一个冬天，当被春雨拂面当被春天唤醒时，一声声，每一片落在春天的叶，每一朵霜凝晓露的花，似是故人来。你好吗？愿你好梦。,2020-02,1
228.0,李医生，今天是国际医师节，因为既往没有人关注医生，所以大家都忘了这个节日的存在。祝你节日愉快。你是一个合格的医生。,2020-03,0
617.0,晚上好！,2020-09,1
944.0,李医生，晚安了！,2021-05,0
1290.0,不想开学 不想见导师 因为我假期光玩儿了  今早练太极拳去了 好家伙第一次跟下来 真的好慢 哈哈哈,2022-09,1
94.0,先生一路走好，愿来生不负韶华,2020-02,0
300.0,早上好李医生,2020-04,0
466.0,恭喜校尉，母子平安,2020-06,1
1020.0,生日快乐，李医生,2021-10,0
797.0,李医生 祝好,2020-12,0
1469.0,差点忘了我是个有趣的人,2023-03,1
1255.0,李医生，我还是放下吧。认命了。,2022-08,1
236.0,情况通报    1月3日下午，武汉市公安局武昌区分局中南路街中南路派出所对网上出现转发、发布SARS等传染病信息情况调查，安排值班民警与李文亮医生谈话核实，现场制作笔录，对其训诫出具训诫书，属处置不当适用法律错误、执法程序不规范。武汉市公安局决定撤销训诫书，并就此错误向当事人家属郑重道歉。,2020-03,1
451.0,泪目…,2020-06,0
157.0,晚安呀,2020-03,1
763.0,心情好比什么都重要,2020-11,1
1363.0,三年了，终于,2022-12,1
50.0,人间不值得,2020-02,1
1204.0,呜呜呜好难过,2022-05,0
1132.0,新年快乐,2022-02,1
803.0,唉感觉好失败呀面对一群不听话的学生,2020-12,1
850.0,疫情又严重了.可能过年回不去家了.你在那边还好吗,2021-01,1
1495.0,加油🙏,2020-02,1
536.0,李医生你在那边还好吗，这两天我有点迷茫。,2020-08,1
1405.0,您肯定想不到这三年发生了什么，感恩，怀念。,2022-12,0
811.0,早上好啊，今天好冷，一直窝在被子里现在都不想起来,2020-12,1
674.0,你是我们的英雄，谢谢你,2020-09,0
1126.0,真的有时候感觉坚持不下去了，可我哪怕死了，也放心不下我的孩子。 他是我人生中的一道光。,2022-01,1
240.0,早安啊，今早突然想起您，过得好吗？春天到啦，家里的厚被子都被换掉了，但是不知道为何，已经四五天连续失眠了，这种感觉真是不太好呢，希望您能睡得香，吃得饱，开开心心的过。,2020-03,1
500.0,今天早上六点好大雨啊,2020-07,1
894.0,李医生，不知道能不能告诉您呐，坚持好难呀,2021-02,1
1073.0,新年快乐 李医生,2021-12,0
201.0,春天真的到了！可是不见你的身影，你还好吗？,2020-03,0
503.0,李医生，早上好,2020-07,0
485.0,时代本身在见证，每个存在的人都在见证。 造物主也在见证，可是总有人表演滑稽戏。,2020-06,1
790.0,要平安喜乐,2020-12,1
1029.0,尊敬的李医生，刚刚刷到了一条视频，他说您是历史中比肩神明的英雄，我觉得说的对！,2021-10,0
995.0,李医生，今天学了精神病，开始了新的课程 ，还有临床营养，感觉这个很实用呢嘿嘿嘿，晚上做了超好吃的凉菜汁，吃了好多凉菜，上课的时间真的好充实啊，一坐坐一天，坐的屁股痛啊应该是髂后下棘那里？,2021-08,1
29.0,愿您安息,2020-02,0
1091.0,李医生，十二月份了，疫情已经实实在在的影响我们两年了。世界，是在变好的吗？愿您一切安好。,2021-12,1
323.0,李医生，夏天来了。晚安。,2020-04,0
309.0,晚安李医生,2020-04,0
372.0,心里不舒服，虽然都是因为一些小事，但积攒起来就感觉自己活的好累…………,2020-04,1
1028.0,李医生，10月份最后一天了，昨天的教资初中数学好难呀,2021-10,1
1097.0,新年快乐呀,2022-01,1
851.0,世界纷繁喧嚣杂乱不堪，期盼你的爱人孩子身体健康！你也安好。曙光快到了,2021-01,0
81.0,加油，我们等您呢,2020-02,0
40.0,一路走好,2020-02,0
1557.0,文亮叔我又来啦！！我们生物周一要开卷考试我还有80多天地理生物就要结业了这是走进中考的第一步我一定要走好大同有疫情了我们明天要去学校做核酸虽然我不是大同的但是离我们这还是挺近的希望疫情快快结束🙏,2022-03,1
1118.0,新年快乐李医生。今年也发生了很多事 一言难尽 希望来年会变好。,2022-01,1
1209.0,打好的话，最后还是删掉了,2022-05,1
1142.0,李医生早，愿您在天堂开心快乐,2022-02,0
376.0,李医生早安，今天不用送孩子上学，难得躺在床上刷手机而不是走在路上，窗外天气很好 ，真心希望世界安好,2020-04,1
450.0,晚安,2020-06,1
1347.0,李医生，解封了,2022-12,0
929.0,李医生，您好呀,2021-04,0
38.0,一路走好,2020-02,0
1328.0,晚安,2022-12,1
886.0,一年了，李医生。,2021-02,0
388.0,不过要开学了，不开心哈哈哈哈哈哈，希望能早点放假回家,2020-04,1
744.0,总是将最糟糕的情绪带给最近的人，对不起。,2020-10,1
889.0,新年快乐！希望你在那边一切都好。,2021-02,0
1231.0,李医生早啊,2022-07,0
1280.0,老李  大家都挺不容易的 ！ 咋办呢 ？,2022-09,1
958.0,大家都疫苗了吗,2021-06,1
80.0,你能不能回来啊,2020-02,0
838.0,李医生新年快乐！！,2021-01,0
1531.0,🙏,2020-09,0
166.0,谢谢您！伟大的普通人！,2020-03,0
1153.0,早呀李医生，雨水至，春耕始，万物生～今日雨水，气温回升，但会忽冷忽热，一定要谨防倒春寒啊，“春捂”防病，不要过早减衣哦～,2022-02,0
780.0,新年快乐,2020-12,0
1155.0,回复@柳暗花明-Lucky 的表态:她叫刘心怡，我真的好喜欢她，我这辈子从来没有这么喜欢过一个女孩儿，李医生希望您能祝福我们会走到一起去吧，我好想她呀,2022-02,1
329.0,一路走好，李医生,2020-04,0
121.0,李文亮，今天湖北神农架“清零”了，湖北的第一个“0”,2020-02,1
971.0,老李！我意难平啊！,2021-07,1
1246.0,李医生 我想人生总是充满遗憾的 人们总说事在人为 可总是会有另外一种语言告诉你 你所做的一切在他们看来都是垃圾 突然有点想你 你当时也这样经历过吧,2022-07,1
1065.0,我好累啊,2021-12,1
1356.0,人呐 总是活在过去,2022-12,1
350.0,李医生 等夏天到了就回去看您,2020-04,0
348.0,五一到了，夏天也到了，那边安好,2020-04,0
1318.0,晚安,2022-12,1
425.0,2020年第一次大汗淋漓，运动后的感觉真好。,2020-05,1
1197.0,老李   我不明白明明说爱我  为什么连承认过和我在一块的胆量都没有    甚至和我在一块也要偷偷摸摸的  我的爱真的就那么拿不出手吗,2022-04,1
874.0,晚安，李医生,2021-02,0
1460.0,时光如箭，转眼一划而过。 李医生，三年了，您还好吗？,2023-02,0
1109.0,2022年新年快乐,2022-01,1
1404.0,李医生，要开始新生活了，谢谢您,2022-12,0
942.0,希望安徽快点好起来,2021-05,1
672.0,谢谢您，愿您的家人平安健康,2020-09,0
1436.0,新年快乐,2023-01,1
1442.0,2023新年快乐，谢谢您！,2023-01,0
1312.0,李医生，我好累啊，大学生活因为疫情一团糟。,2022-11,1
180.0,我这里最近开始收尾了。,2020-03,0
1090.0,"我是来自西安的Light,2021结束前想顺利毕业找到工作，祝愿你身体健康。晚安",2021-12,1
1139.0,老李，来看看你,2022-02,0
1286.0,睡不着 脑子里 只有明天带给我的恐惧 想哭 忍住不哭 明天眼睛肿起来,2022-09,1
509.0,亮医生远方的你央视在播《远方的家》武汉专集你的家！,2020-07,0
271.0,致敬,2020-04,0
304.0,城南花开了,2020-04,0
46.0,你就是灯光,2020-02,0
1221.0,端午节快乐！李医生,2022-06,0
1150.0,李医生，中国冬奥首金比赛第一日就产生了。,2022-02,0
822.0,昨晚做了两个梦，早上自然醒，还醒的挺早，也没有赖床，今天太阳还很好。一切都会好的，一切都会更好的,2020-12,1
1042.0,下午好，李医生！,2021-11,0
283.0,❤❤,2020-04,0
1394.0,好久没来看您了大哥，谢谢您，吹哨人,2022-12,0
1474.0,李医生 空难发生一年了 为所有逝者惋惜 生命真的好脆弱 人世间为什么那么多意外和不如意 如果幸福很难 那么拜托一定平安,2023-03,1
1310.0,晚安呀李医生，希望今年过年可以回家看妈妈爸爸,2022-11,1
899.0,老李 2021年的春天来了 无处发泄的时候 回来看看你啊～90年的我想结婚又恐婚 怎么办？好难啊～,2021-02,1
1268.0,晚上好，李医生,2022-09,0
1205.0,亮哥，我好迷茫啊,2022-05,1
604.0,晚安啦,2020-09,1
419.0,学医真的很累，但我不后悔,2020-05,1
777.0,相亲对象说：老实说    我的前女友们都很漂亮 …blabla bla    路人脸的我听了真的超级不舒服,2020-11,1
513.0,哥！！！！我高考完了hhh今年复读嘛出了分比去年名次高好多—————语文考的特别特别好  虽然总分可能去不了汉语言文学但是这可能是我这个无奈的2020第一件好事吧。祝好。,2020-07,1
1406.0,我受不了了 我为什么要活在这个家 一点也不想出生,2022-12,1
1200.0,最近负能量太多，来这里吐吐苦水。谈恋爱是这么累的一件事儿吗？感觉别人都是甜甜的恋爱吧，到我这里就是一地鸡毛～还没结婚呢，就一地鸡毛，这要结了婚得啥样～简直有点恐婚现在～,2022-04,1
817.0,我的毛绒玩具太让人喜欢了，我喜欢了24年,2020-12,1
456.0,老李，下午好！,2020-06,0
974.0,河北今天是真热啊，据说等两天会有大暴雨,2021-07,1
1135.0,两年了,2022-02,1
1191.0,我在想他的时候他也在想别人吗,2022-04,1
774.0,李医生，晚上想起了你。疫情还没结束，第二波有可能重来，我们还在坚持,2020-11,1
